1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
816,0,0,None,2,1Fam,TA,Gd,546,0,ALQ,Unf,0,0,TA,270,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,ImStucc,None,None,0,CBlock,1,Typ,264,1,TA,Unf,TA,Attchd,1982,816,0,GasA,TA,1Story,1,TA,Lvl,Gtl,8314,Corner,76,Reg,0,20,RL,0,None,None,0,6,Mitchel,0,7,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,816,AllPub,168,1982,1982,2007
952,596,0,None,3,1Fam,None,None,0,0,None,None,0,0,None,952,N,Norm,Norm,SBrkr,0,Gd,Gd,Wd Sdng,Wd Sdng,None,None,0,BrkTil,2,Typ,672,2,TA,Unf,TA,Detchd,1978,1548,1,GasW,Gd,1.5Fin,1,Ex,Lvl,Gtl,7264,Inside,55,Reg,0,50,RL,0,None,None,0,10,BrkSide,0,7,7,Y,0,None,CompShg,Gable,Normal,WD,144,Pave,5,952,AllPub,74,1925,2007,2009
1560,0,0,None,3,1Fam,None,None,0,0,None,None,0,0,None,1560,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,573,2,TA,Fin,TA,Attchd,2003,1560,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,9196,Inside,129,IR1,0,20,RL,0,None,None,0,4,Mitchel,150,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1560,AllPub,100,2003,2003,2010
2121,0,0,None,3,1Fam,None,None,0,0,None,None,0,0,None,2121,Y,Norm,Norm,SBrkr,0,TA,Ex,CemntBd,CmentBd,None,Ex,1,PConc,2,Typ,732,3,TA,Fin,TA,Attchd,2007,2121,1,GasA,Ex,1Story,1,Ex,Lvl,Gtl,14450,Inside,107,Reg,0,20,RL,315,BrkFace,None,0,5,NridgHt,98,5,9,Y,0,None,CompShg,Gable,Partial,New,142,Pave,8,2121,AllPub,124,2006,2007,2007
1314,0,0,None,2,Twnhs,TA,No,904,0,GLQ,Unf,1,0,Gd,410,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,626,2,TA,RFn,TA,Attchd,2008,1314,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,5063,Inside,34,Reg,0,120,RL,166,Stone,None,0,4,NridgHt,62,5,7,Y,0,None,CompShg,Gable,Normal,ConLw,0,Pave,6,1314,AllPub,172,2007,2008,2009
1468,0,0,None,3,1Fam,None,None,0,0,None,None,0,0,None,1468,Y,Feedr,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,898,3,TA,Fin,TA,Attchd,2008,1468,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,9612,Inside,74,Reg,0,20,RL,72,Stone,None,0,12,Somerst,150,5,8,Y,0,None,CompShg,Gable,Partial,New,0,Pave,6,1468,AllPub,210,2008,2009,2009
1575,0,0,None,2,TwnhsE,TA,No,430,0,GLQ,Unf,1,0,Gd,1145,Y,Norm,Norm,SBrkr,52,TA,Gd,Plywood,ImStucc,None,None,0,PConc,2,Typ,529,2,TA,RFn,TA,Attchd,1992,1575,0,GasA,Gd,1Story,1,Gd,Lvl,Gtl,8012,Inside,50,Reg,0,120,RL,0,None,None,0,7,SawyerW,0,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1575,AllPub,0,1992,1992,2007
625,625,0,Pave,2,TwnhsE,None,None,0,0,None,None,0,0,None,625,Y,Norm,Norm,SBrkr,0,TA,Gd,MetalSd,MetalSd,None,None,0,PConc,2,Typ,528,2,TA,RFn,TA,Detchd,2006,1250,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,4251,Inside,35,IR1,0,160,FV,0,None,None,0,6,Somerst,54,5,7,Y,0,None,CompShg,Gable,Partial,New,0,Pave,5,625,AllPub,0,2006,2007,2007
1085,649,0,None,3,1Fam,TA,No,600,0,Rec,Unf,0,0,TA,312,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,GdPrv,Gd,1,CBlock,1,Typ,440,2,TA,RFn,TA,Attchd,1962,1734,1,GasA,TA,1.5Fin,1,Gd,Bnk,Gtl,9786,Inside,77,IR1,0,50,RL,0,None,None,0,6,NAmes,0,7,6,Y,0,None,CompShg,Gable,Normal,WD,128,Pave,7,912,AllPub,0,1962,1981,2006
900,0,0,None,3,1Fam,TA,No,450,0,BLQ,Unf,0,0,TA,432,Y,Norm,Norm,SBrkr,0,Gd,TA,MetalSd,MetalSd,MnPrv,None,0,CBlock,1,Typ,280,1,TA,Unf,TA,Detchd,1970,900,0,GasA,TA,1Story,1,TA,Lvl,Gtl,9819,Inside,99.09086739,IR1,0,20,RL,31,BrkFace,None,0,2,Sawyer,0,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,882,AllPub,0,1967,1967,2010
698,698,0,None,3,1Fam,None,None,0,0,None,None,0,0,None,698,Y,RRAn,Norm,FuseA,0,TA,TA,Wd Sdng,Wd Sdng,None,None,0,BrkTil,1,Typ,384,1,TA,Unf,TA,Detchd,2003,1396,0,GasA,Ex,2Story,1,TA,Lvl,Gtl,8730,Inside,60,Reg,0,70,RL,0,None,None,0,7,BrkSide,0,7,6,Y,0,None,CompShg,Gable,Normal,WD,259,Pave,7,698,AllPub,0,1915,2003,2007
1079,840,0,None,3,1Fam,None,None,0,0,None,None,0,0,None,1079,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,685,2,TA,RFn,Gd,Attchd,2006,1919,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,15611,Inside,120,Reg,0,60,RL,0,None,None,0,7,CollgCr,51,5,8,Y,0,None,CompShg,Gable,Partial,New,0,Pave,8,1079,AllPub,0,2006,2006,2006
1148,568,0,None,3,1Fam,TA,No,292,0,LwQ,Unf,0,0,TA,476,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,None,Gd,1,CBlock,1,Min2,281,1,TA,Unf,TA,Attchd,1949,1716,1,GasA,Gd,1.5Fin,1,TA,Lvl,Gtl,11409,Inside,60,Reg,0,50,RL,0,None,None,0,1,Edwards,0,4,5,Y,0,None,CompShg,Gable,Normal,WD,160,Pave,8,768,AllPub,0,1949,2008,2009
1468,795,0,None,3,1Fam,TA,No,795,0,ALQ,Unf,1,0,TA,0,Y,PosA,Norm,SBrkr,0,TA,TA,Plywood,Plywood,None,TA,1,CBlock,2,Typ,539,2,TA,Fin,TA,Attchd,1977,2263,1,GasA,Fa,2Story,1,Gd,Lvl,Gtl,16659,Corner,129.0697486,IR1,0,60,RL,34,BrkFace,None,0,3,NWAmes,250,7,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,9,795,AllPub,0,1977,1994,2006
1644,0,0,None,3,1Fam,TA,No,1285,0,GLQ,Unf,1,0,TA,131,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,None,Gd,2,CBlock,1,Typ,418,2,TA,Fin,TA,Attchd,1953,1644,0,GasA,TA,1Story,1,TA,Lvl,Gtl,9600,Inside,80,Reg,0,20,RL,238,Stone,None,0,10,NAmes,0,5,6,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,7,1416,AllPub,110,1953,1953,2009
975,975,0,Pave,3,1Fam,TA,No,649,0,BLQ,Unf,0,0,Gd,326,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,576,2,TA,RFn,TA,Detchd,1997,1950,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,7399,Inside,66,IR1,0,60,FV,1600,BrkFace,None,0,6,Somerst,10,5,7,Y,0,None,CompShg,Hip,Normal,WD,198,Pave,7,975,AllPub,0,1997,1998,2007
1041,702,0,None,3,1Fam,TA,No,384,175,ALQ,Rec,0,1,TA,143,Y,Norm,Norm,SBrkr,0,TA,Gd,HdBoard,AsphShn,None,Gd,1,CBlock,1,Typ,539,2,TA,Unf,TA,Attchd,1968,1743,2,GasA,Gd,2Story,1,TA,Lvl,Gtl,11700,Inside,90,Reg,0,60,RL,365,BrkFace,None,0,6,NWAmes,0,6,6,Y,0,None,CompShg,Mansard,Normal,WD,0,Pave,7,702,AllPub,224,1968,1968,2007
1152,0,0,None,3,1Fam,None,None,0,0,None,None,0,1,None,1092,Y,Norm,Norm,SBrkr,0,Gd,TA,HdBoard,HdBoard,GdPrv,Gd,1,CBlock,1,Typ,300,1,TA,Unf,TA,Attchd,1950,1152,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,14000,Inside,80,Reg,0,20,RL,0,None,None,0,8,Crawfor,36,8,6,Y,0,None,CompShg,Gable,Family,WD,0,Pave,6,1092,AllPub,0,1950,2004,2009
1336,0,0,None,2,2fmCon,TA,Mn,841,0,BLQ,Unf,1,0,TA,324,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,None,Gd,2,CBlock,1,Typ,375,1,TA,Unf,TA,Attchd,1953,1336,0,GasA,TA,1Story,1,TA,Lvl,Gtl,15750,Corner,90,Reg,0,190,RL,56,BrkFace,None,0,6,Crawfor,0,5,5,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,5,1165,AllPub,0,1953,1953,2006
1210,1242,0,None,4,1Fam,TA,No,281,0,GLQ,Unf,0,0,Gd,747,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,683,2,TA,Fin,TA,BuiltIn,1998,2452,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,16226,Inside,66,IR3,0,60,RL,0,None,None,0,5,CollgCr,50,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,9,1028,AllPub,208,1998,1999,2007
1541,0,0,None,3,1Fam,None,None,0,0,None,None,0,0,None,1541,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,843,3,TA,RFn,TA,Attchd,2001,1541,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,13704,Corner,118,IR1,0,20,RL,150,BrkFace,None,0,1,CollgCr,81,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1541,AllPub,468,2001,2002,2006
894,0,0,None,3,1Fam,TA,No,894,0,ALQ,Unf,1,0,TA,0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,GdWo,None,0,PConc,1,Typ,552,2,TA,Unf,TA,Attchd,1975,894,0,GasA,TA,1Story,1,TA,Lvl,Gtl,9800,Corner,70,Reg,0,20,RL,0,None,None,0,7,CollgCr,0,7,5,Y,0,None,CompShg,Gable,Abnorml,WD,0,Pave,5,894,AllPub,256,1972,1972,2006
2000,0,0,None,3,1Fam,TA,No,1464,0,GLQ,Unf,1,0,Gd,536,Y,Norm,Norm,SBrkr,0,TA,Gd,CemntBd,CmentBd,None,None,0,PConc,2,Typ,888,3,TA,Fin,TA,Attchd,2004,2000,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10386,Inside,80,Reg,0,20,RL,246,Stone,None,0,7,CollgCr,0,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,2000,AllPub,168,2004,2005,2007
1122,1121,0,None,4,1Fam,TA,No,700,0,ALQ,Unf,1,0,Gd,0,Y,Feedr,Norm,SBrkr,224,TA,Gd,HdBoard,Plywood,None,TA,1,CBlock,2,Typ,746,3,TA,RFn,TA,Attchd,1990,2243,1,GasA,Gd,2Story,1,Gd,Lvl,Gtl,13474,Inside,116,Reg,0,60,RL,246,BrkFace,None,0,6,SawyerW,44,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,700,AllPub,127,1990,1991,2007
697,804,0,None,3,1Fam,TA,No,518,0,ALQ,Unf,0,0,Gd,179,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,None,TA,1,PConc,2,Typ,420,2,TA,Fin,TA,Attchd,1993,1501,1,GasA,Gd,2Story,1,Gd,Lvl,Gtl,7685,Inside,87.66413178,IR1,0,60,RL,112,BrkFace,None,0,5,Gilbert,63,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,697,AllPub,190,1993,1994,2006
972,0,0,None,2,1Fam,TA,No,680,0,ALQ,Unf,1,0,TA,292,Y,Norm,Norm,SBrkr,0,Gd,TA,VinylSd,VinylSd,None,Gd,1,CBlock,1,Typ,240,1,TA,Unf,TA,Detchd,1948,972,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,8000,Inside,50,Reg,0,20,RL,0,None,None,0,5,NAmes,0,6,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,972,AllPub,0,1948,2002,2009
793,325,0,None,3,2fmCon,TA,Mn,507,0,Rec,Unf,1,0,Gd,286,Y,Artery,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,MnPrv,Gd,1,CBlock,1,Typ,410,2,TA,Unf,TA,Detchd,1939,1118,0,GasA,TA,1.5Fin,1,TA,Lvl,Gtl,7800,Inside,65,Reg,0,190,RM,0,None,None,0,5,OldTown,0,7,5,Y,0,None,CompShg,Gable,Normal,WD,271,Pave,5,793,AllPub,0,1939,1950,2006
832,809,0,Grvl,3,1Fam,Gd,No,16,0,LwQ,Unf,0,1,TA,712,Y,Norm,Norm,SBrkr,234,TA,TA,Wd Sdng,Wd Sdng,None,Gd,1,BrkTil,1,Typ,546,2,TA,Unf,Fa,Detchd,1925,1641,1,GasA,Ex,2Story,1,Ex,Lvl,Gtl,9600,Inside,60,Reg,0,70,RM,0,None,None,0,8,OldTown,0,7,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,728,AllPub,0,1925,1990,2006
716,716,0,None,3,1Fam,TA,No,425,0,GLQ,Unf,1,0,Gd,291,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,432,2,TA,Fin,TA,Attchd,2004,1432,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,7795,Inside,71,IR1,0,60,RL,0,None,None,0,7,Gilbert,51,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,716,AllPub,100,2004,2005,2009
1153,1200,0,None,4,1Fam,TA,No,692,0,GLQ,Unf,1,0,Gd,153,Y,Norm,Norm,SBrkr,0,TA,Gd,CemntBd,CmentBd,GdPrv,TA,1,CBlock,2,Typ,484,2,TA,RFn,TA,Attchd,1983,2353,1,GasA,TA,2Story,1,Ex,Lvl,Gtl,13005,Corner,94,IR1,0,60,RL,278,BrkFace,None,0,8,NWAmes,195,7,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,10,845,AllPub,288,1980,1980,2009
1372,1274,0,None,4,1Fam,TA,Gd,987,0,GLQ,Unf,1,0,Gd,360,Y,Norm,Norm,SBrkr,144,TA,Gd,HdBoard,HdBoard,None,TA,1,PConc,2,Typ,656,3,TA,RFn,TA,Attchd,1993,2646,1,GasA,Ex,2Story,1,Gd,Low,Mod,9900,Inside,90,Reg,0,60,RL,256,BrkFace,None,0,4,NoRidge,60,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,9,1347,AllPub,340,1993,1993,2009
1472,0,0,None,3,1Fam,TA,Av,1036,0,GLQ,Unf,1,0,Gd,336,Y,Norm,Norm,SBrkr,0,TA,TA,Plywood,Plywood,None,TA,2,CBlock,2,Typ,588,2,TA,Unf,TA,Attchd,1980,1472,0,GasA,TA,SLvl,1,TA,Lvl,Gtl,14115,Inside,118.8065655,Reg,0,80,RL,225,BrkFace,None,0,6,NWAmes,48,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1372,AllPub,233,1980,1980,2009
1249,1347,0,None,4,1Fam,None,None,0,0,None,None,0,0,None,1249,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,None,None,0,PConc,3,Typ,840,3,TA,RFn,TA,Attchd,2006,2596,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,16259,Corner,111,Reg,0,60,RL,370,Stone,None,0,9,NridgHt,154,5,9,Y,0,None,CompShg,Gable,Partial,New,0,Pave,9,1249,AllPub,240,2006,2006,2006
1136,1332,0,None,4,1Fam,TA,Av,970,0,GLQ,Unf,1,0,Ex,166,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,872,3,TA,Fin,TA,BuiltIn,2004,2468,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,12099,Inside,99,IR1,0,60,RL,388,BrkFace,None,0,6,NridgHt,154,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,10,1136,AllPub,184,2004,2004,2007
1553,1177,0,None,4,1Fam,TA,Gd,28,1474,LwQ,ALQ,1,0,TA,0,Y,Norm,Norm,SBrkr,0,TA,Gd,Plywood,Plywood,MnPrv,TA,1,CBlock,2,Typ,576,2,TA,Fin,TA,Attchd,1987,2730,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,10380,Inside,86,IR1,0,60,RL,172,BrkFace,None,0,8,SawyerW,96,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,1502,AllPub,201,1986,1987,2007
1163,0,0,None,3,1Fam,TA,No,256,0,ALQ,Unf,1,0,TA,906,Y,Norm,Norm,SBrkr,0,Gd,TA,VinylSd,VinylSd,None,None,0,CBlock,1,Typ,220,1,TA,Unf,Fa,Attchd,1955,1163,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,5820,Inside,49,Reg,0,20,RM,0,None,None,0,7,OldTown,98,8,3,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1162,AllPub,142,1955,2005,2006
1898,1080,0,None,5,1Fam,None,None,0,0,None,None,0,0,None,710,Y,PosN,Norm,SBrkr,0,Gd,Gd,Wd Sdng,Wd Sdng,None,Gd,1,CBlock,2,Typ,564,2,TA,Fin,TA,BuiltIn,1961,2978,1,GasA,Ex,SLvl,1,Gd,Lvl,Gtl,11275,Corner,96,Reg,0,80,RL,300,BrkFace,None,0,6,NAmes,0,7,7,Y,0,None,WdShake,Mansard,Normal,WD,0,Pave,11,710,AllPub,240,1967,2007,2010
803,0,0,None,2,1Fam,TA,Av,116,0,BLQ,Unf,0,0,TA,604,N,RRAe,Norm,FuseF,244,TA,TA,MetalSd,MetalSd,None,None,0,CBlock,1,Typ,360,2,TA,Unf,TA,Detchd,1941,803,0,GasA,Po,1.5Unf,1,TA,Lvl,Gtl,5000,Inside,50,Reg,0,45,RM,0,None,None,0,12,IDOTRR,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,720,AllPub,0,1941,1950,2007
1719,0,0,None,1,TwnhsE,TA,Gd,1619,0,GLQ,Unf,2,0,Gd,100,Y,Norm,Norm,SBrkr,0,TA,Gd,BrkFace,BrkFace,None,Gd,2,PConc,1,Typ,473,2,TA,Fin,TA,Attchd,1993,1719,1,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10846,CulDSac,32,IR1,0,120,RL,0,None,None,0,5,Veenker,30,5,8,Y,0,None,CompShg,Gable,Normal,Con,0,Pave,6,1719,AllPub,122,1993,1993,2008
596,596,0,None,3,1Fam,None,None,0,0,None,None,0,0,None,596,N,Norm,Norm,SBrkr,137,TA,TA,Wd Sdng,Wd Shng,GdWo,None,0,PConc,1,Typ,189,1,Fa,Unf,Fa,Detchd,1920,1192,0,GasA,TA,2Story,1,TA,Lvl,Gtl,6402,Corner,60,Reg,0,70,RM,0,None,None,0,7,IDOTRR,0,5,5,N,0,None,CompShg,Gable,Normal,WD,0,Pave,6,596,AllPub,0,1920,1950,2009
1728,0,0,None,6,Duplex,TA,No,40,264,GLQ,Rec,0,1,TA,1424,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,None,None,0,CBlock,2,Typ,352,1,TA,Unf,TA,Detchd,2002,1728,0,GasA,TA,1Story,2,TA,Lvl,Gtl,10624,Inside,103.0727898,IR1,0,90,RL,84,BrkFace,None,0,11,NAmes,0,4,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,10,1728,AllPub,155,1964,1964,2007
1056,0,0,None,3,1Fam,TA,No,846,0,Rec,Unf,1,0,TA,210,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,None,None,0,CBlock,1,Typ,308,1,TA,RFn,TA,Attchd,1958,1056,0,GasA,Fa,1Story,1,TA,Lvl,Gtl,8176,Inside,70,Reg,0,20,RL,0,None,None,0,8,NAmes,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1056,AllPub,0,1958,1992,2007
1629,0,0,None,3,1Fam,TA,No,1124,479,GLQ,None,1,0,Gd,1603,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,880,3,TA,RFn,TA,Attchd,2003,1629,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10655,Inside,85,IR1,0,20,RL,296,BrkFace,None,0,10,NridgHt,0,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,3206,AllPub,0,2003,2004,2009
943,695,0,None,3,1Fam,TA,Gd,828,0,GLQ,Unf,1,0,Gd,115,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,None,TA,2,PConc,2,Typ,472,2,TA,Fin,TA,Attchd,1998,1638,1,GasA,Gd,2Story,1,TA,Lvl,Gtl,9042,Inside,59,IR1,0,60,RL,0,None,None,0,7,Gilbert,38,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,943,AllPub,100,1998,1998,2008
1922,0,0,None,3,1Fam,TA,Gd,1249,0,GLQ,Unf,1,0,Ex,673,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,676,3,TA,Fin,TA,Attchd,2005,1922,0,GasA,Ex,1Story,1,Gd,HLS,Gtl,14157,Corner,86,IR1,0,20,RL,200,Stone,None,0,7,StoneBr,51,5,9,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,8,1922,AllPub,178,2005,2006,2007
1536,0,0,None,3,1Fam,TA,Av,810,0,GLQ,Unf,1,0,Gd,726,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,532,2,TA,RFn,TA,Attchd,2002,1536,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,9135,Inside,70,Reg,0,20,RL,113,BrkFace,None,0,12,CollgCr,74,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1536,AllPub,192,2002,2003,2008
1215,0,0,None,3,1Fam,Fa,No,585,0,Rec,Unf,0,0,TA,630,Y,Feedr,Norm,FuseA,0,TA,TA,Wd Sdng,Wd Sdng,None,None,0,CBlock,1,Typ,297,1,TA,Unf,TA,Attchd,1958,1215,0,GasA,TA,1Story,1,TA,Lvl,Gtl,12400,Inside,66,IR1,0,20,RL,176,BrkFace,None,0,6,NAmes,0,7,6,Y,0,None,CompShg,Hip,Normal,WD,234,Pave,6,1215,AllPub,0,1958,1998,2009
993,915,0,None,4,1Fam,None,None,0,0,None,None,0,0,None,967,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,431,2,TA,Fin,TA,Attchd,2002,1908,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,14191,Inside,85,Reg,0,60,RL,0,None,None,0,4,Timber,0,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,9,967,AllPub,135,2002,2002,2010
841,0,0,None,2,1Fam,None,None,0,0,None,None,0,0,None,721,Y,Feedr,Norm,SBrkr,24,Fa,Fa,Wd Sdng,AsbShng,None,None,0,CBlock,1,Typ,294,1,TA,Unf,TA,CarPort,1950,841,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,8400,Inside,60,Reg,0,20,RH,0,None,None,0,9,SawyerW,0,4,4,N,0,None,CompShg,Gable,Normal,WD,0,Pave,4,721,AllPub,250,1950,1950,2009
1040,0,0,None,2,Duplex,None,None,0,0,None,None,0,0,None,0,N,Norm,Norm,FuseA,0,TA,TA,Stucco,Stucco,None,None,0,Slab,2,Typ,400,2,TA,Unf,TA,Detchd,1949,1040,0,Wall,Fa,1Story,2,TA,Lvl,Gtl,8544,Inside,92.43376007,Reg,0,90,RL,340,BrkFace,None,0,5,NAmes,0,4,3,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,0,AllPub,0,1949,1950,2006
972,605,0,None,3,1Fam,None,None,0,0,None,None,0,0,None,972,Y,RRAn,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,None,Gd,1,BrkTil,1,Typ,312,1,TA,Unf,TA,Detchd,1939,1577,0,GasA,Gd,1.5Fin,1,Fa,Lvl,Gtl,6435,Inside,65,Reg,0,50,RL,0,None,None,0,10,BrkSide,0,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,972,AllPub,0,1939,1950,2006
958,0,0,None,2,1Fam,TA,Mn,498,0,BLQ,Unf,0,0,TA,460,Y,Norm,Norm,SBrkr,0,Gd,TA,MetalSd,MetalSd,None,None,0,CBlock,1,Typ,301,1,TA,RFn,TA,Attchd,1960,958,0,GasA,TA,1Story,1,TA,Lvl,Gtl,12772,CulDSac,59.91111111,IR1,0,20,RL,0,None,Gar2,15500,4,NAmes,0,8,6,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,5,958,AllPub,0,1960,1998,2007
1478,0,0,None,3,1Fam,TA,No,1270,0,BLQ,Unf,1,0,TA,208,Y,Norm,Norm,FuseA,0,TA,TA,Wd Sdng,Wd Sdng,None,Gd,2,CBlock,2,Typ,498,2,TA,Unf,TA,Attchd,1960,1478,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,17600,Inside,132.6649916,IR1,0,20,RL,30,BrkFace,None,0,12,NAmes,40,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1478,AllPub,0,1960,1960,2009
764,862,0,None,2,Twnhs,TA,No,573,0,GLQ,Unf,1,0,Gd,191,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,Wd Shng,None,None,0,PConc,2,Typ,474,2,TA,RFn,TA,BuiltIn,2003,1626,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,2448,Inside,36,Reg,0,160,RL,106,Stone,None,0,10,NridgHt,27,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,764,AllPub,0,2003,2004,2008
